Time,Latitude,Longitude,Velocity,Acceleration,Quarter,StoppageType,DisposalType,Name,StoppageID
3,-37.8201717,144.9827887,1.848500013,0.142242193,4,Ball Up,Kick,Blair,10
3.1,-37.8201711,144.9827869,1.838500023,0.081683598,4,Ball Up,Kick,Blair,10
3.2,-37.8201697,144.9827838,2.103500128,0.723765671,4,Ball Up,Kick,Blair,10
3.3,-37.8201689,144.9827812,2.266499996,0.950324237,4,Ball Up,Kick,Blair,10
3.4,-37.8201662,144.9827805,2.419500113,1.095246196,4,Ball Up,Kick,Blair,10
3.5,-37.8201634,144.9827794,2.645500183,1.386437535,4,Ball Up,Kick,Blair,10
3.6,-37.8201617,144.9827759,2.884500027,1.637328148,4,Ball Up,Kick,Blair,10
3.7,-37.8201601,144.9827724,3.094500065,1.752996206,4,Ball Up,Kick,Blair,10
3.8,-37.8201578,144.9827678,3.473500013,2.262250185,4,Ball Up,Kick,Blair,10
3.9,-37.8201563,144.9827646,3.564500093,1.924187541,4,Ball Up,Kick,Blair,10
4,-37.8201544,144.9827612,3.654500246,1.66814065,4,Ball Up,Kick,Blair,10
4.1,-37.8201516,144.9827582,3.782500029,1.571105599,4,Ball Up,Kick,Blair,10
4.2,-37.8201506,144.9827555,3.654500246,0.858332098,4,Ball Up,Kick,Blair,10
4.3,-37.8201486,144.982753,3.587500095,0.476250023,4,Ball Up,Kick,Blair,10
4.4,-37.8201459,144.982752,3.509500027,0.162187502,4,Ball Up,Kick,Blair,10
4.5,-37.8201442,144.9827512,3.281500101,-0.4483594,4,Ball Up,Kick,Blair,10
4.6,-37.8201418,144.9827521,3.131500006,-0.711269557,4,Ball Up,Kick,Blair,10
4.7,-37.8201399,144.9827531,2.975500107,-0.923453152,4,Ball Up,Kick,Blair,10
4.8,-37.8201375,144.9827537,2.919500113,-0.832589865,4,Ball Up,Kick,Blair,10
4.9,-37.8201354,144.982754,2.821500063,-0.869445384,4,Ball Up,Kick,Blair,10
5,-37.8201332,144.9827549,2.757500172,-0.812085986,4,Ball Up,Kick,Blair,10
5.1,-37.8201318,144.9827577,2.739500046,-0.654066443,4,Ball Up,Kick,Blair,10
5.2,-37.8201294,144.9827591,2.774500132,-0.40305081,4,Ball Up,Kick,Blair,10
5.3,-37.8201277,144.9827606,2.725500107,-0.424789071,4,Ball Up,Kick,Blair,10
5.4,-37.8201262,144.982763,2.704500198,-0.37109378,4,Ball Up,Kick,Blair,10
5.5,-37.8201246,144.9827664,2.833500147,0.044179689,4,Ball Up,Kick,Blair,10
5.6,-37.8201224,144.9827685,2.923500061,0.258136719,4,Ball Up,Kick,Blair,10
5.7,-37.8201204,144.9827699,2.878499985,0.081105471,4,Ball Up,Kick,Blair,10
5.8,-37.8201201,144.9827706,2.516499996,-0.844168007,4,Ball Up,Kick,Blair,10
5.9,-37.82012,144.9827726,2.271500111,-1.245628953,4,Ball Up,Kick,Blair,10
6,-37.8201203,144.9827753,2.246500015,-0.996722698,4,Ball Up,Kick,Blair,10
6.1,-37.8201211,144.9827778,2.259500027,-0.715043008,4,Ball Up,Kick,Blair,10
6.2,-37.8201213,144.9827803,2.259500027,-0.536285162,4,Ball Up,Kick,Blair,10
6.3,-37.8201217,144.9827842,2.449500084,0.072785161,4,Ball Up,Kick,Blair,10
6.4,-37.8201221,144.9827874,2.555500031,0.319589853,4,Ball Up,Kick,Blair,10
6.5,-37.820123,144.9827907,2.65350008,0.484695345,4,Ball Up,Kick,Blair,10
6.6,-37.8201231,144.9827936,2.640500069,0.331023455,4,Ball Up,Kick,Blair,10
6.7,-37.8201233,144.9827957,2.491500139,-0.124230474,4,Ball Up,Kick,Blair,10
6.8,-37.8201239,144.982798,2.396500111,-0.330675811,4,Ball Up,Kick,Blair,10
6.9,-37.8201236,144.9828002,2.279500008,-0.540507853,4,Ball Up,Kick,Blair,10
7,-37.8201224,144.9828013,2.10950017,-0.830382824,4,Ball Up,Kick,Blair,10
7.1,-37.820121,144.9828016,1.953500032,-1.01278913,4,Ball Up,Kick,Blair,10
7.2,-37.8201207,144.9828034,1.799500108,-1.144593835,4,Ball Up,Kick,Blair,10
7.3,-37.8201207,144.9828072,1.930500031,-0.530945361,4,Ball Up,Kick,Blair,10
7.4,-37.8201195,144.9828085,1.914499998,-0.438210964,4,Ball Up,Kick,Blair,10
7.5,-37.8201184,144.9828095,1.828500032,-0.543660164,4,Ball Up,Kick,Blair,10
7.6,-37.8201188,144.9828119,1.76850009,-0.557746112,4,Ball Up,Kick,Blair,10
7.7,-37.8201185,144.9828138,1.705500007,-0.575812519,4,Ball Up,Kick,Blair,10
7.8,-37.8201178,144.9828164,1.78550005,-0.231859386,4,Ball Up,Kick,Blair,10
7.9,-37.8201162,144.9828167,1.730500102,-0.311394542,4,Ball Up,Kick,Blair,10
8,-37.8201155,144.9828165,1.517500043,-0.766046882,4,Ball Up,Kick,Blair,10
8.1,-37.8201151,144.9828174,1.340499997,-1.017035246,4,Ball Up,Kick,Blair,10
8.2,-37.8201144,144.9828174,1.166499972,-1.19777739,4,Ball Up,Kick,Blair,10
8.3,-37.8201147,144.9828176,0.93050009,-1.488335967,4,Ball Up,Kick,Blair,10
8.4,-37.8201143,144.9828189,0.913500071,-1.158753991,4,Ball Up,Kick,Blair,10
8.5,-37.8201145,144.9828192,0.798500061,-1.156566501,4,Ball Up,Kick,Blair,10
8.6,-37.8201142,144.9828197,0.730500042,-1.037425876,4,Ball Up,Kick,Blair,10
8.7,-37.8201139,144.9828193,0.603500068,-1.095570326,4,Ball Up,Kick,Blair,10
8.8,-37.8201147,144.9828199,0.662500083,-0.674179733,4,Ball Up,Kick,Blair,10
8.9,-37.8201151,144.9828212,0.857500076,-0.018136719,4,Ball Up,Kick,Blair,10
9,-37.8201154,144.9828223,1.005499959,0.356394559,4,Ball Up,Kick,Blair,10
9.1,-37.8201143,144.9828219,0.880500078,-0.045203127,4,Ball Up,Kick,Blair,10
9.2,-37.8201144,144.9828219,0.779500067,-0.286402345,4,Ball Up,Kick,Blair,10
9.3,-37.8201135,144.9828197,0.835500062,-0.074804693,4,Ball Up,Kick,Blair,10
9.4,-37.8201129,144.9828187,0.845500052,-0.03110547,4,Ball Up,Kick,Blair,10
9.5,-37.8201138,144.982819,0.799500048,-0.138332039,4,Ball Up,Kick,Blair,10
9.6,-37.8201145,144.9828181,0.832500041,-0.02125,4,Ball Up,Kick,Blair,10
9.7,-37.8201142,144.9828163,0.868500054,0.074062504,4,Ball Up,Kick,Blair,10
9.8,-37.8201144,144.9828149,0.885500073,0.098046876,4,Ball Up,Kick,Blair,10
9.9,-37.8201164,144.9828154,1.137500048,0.703535199,4,Ball Up,Kick,Blair,10
10,-37.8201157,144.982814,1.004500031,0.195152357,4,Ball Up,Kick,Blair,10
10.1,-37.8201166,144.9828146,1.162500024,0.541367233,4,Ball Up,Kick,Blair,10
10.2,-37.8201149,144.9828141,1.068500042,0.171027347,4,Ball Up,Kick,Blair,10
10.3,-37.8201138,144.9828118,1.054499984,0.093273439,4,Ball Up,Kick,Blair,10
10.4,-37.8201133,144.9828113,1.006500006,-0.050042972,4,Ball Up,Kick,Blair,10
10.5,-37.8201125,144.982811,0.941500068,-0.20003517,4,Ball Up,Kick,Blair,10
10.6,-37.8201119,144.9828112,0.811500072,-0.475027353,4,Ball Up,Kick,Blair,10
10.7,-37.8201118,144.9828115,0.693500042,-0.651273489,4,Ball Up,Kick,Blair,10
10.8,-37.8201112,144.9828121,0.716500044,-0.430957049,4,Ball Up,Kick,Blair,10
10.9,-37.8201121,144.9828134,0.859500051,0.03428125,4,Ball Up,Kick,Blair,10
11,-37.8201113,144.9828121,0.762500048,-0.216789067,4,Ball Up,Kick,Blair,10
11.1,-37.8201111,144.9828128,0.705500066,-0.305093765,4,Ball Up,Kick,Blair,10
11.2,-37.8201111,144.9828125,0.593500078,-0.508820355,4,Ball Up,Kick,Blair,10
11.3,-37.820111,144.9828119,0.488500029,-0.644117236,4,Ball Up,Kick,Blair,10
11.4,-37.820111,144.982812,0.451500028,-0.575589895,4,Ball Up,Kick,Blair,10
11.5,-37.8201106,144.9828119,0.542500079,-0.204195321,4,Ball Up,Kick,Blair,10
11.6,-37.8201115,144.9828125,0.604500055,0.001851563,4,Ball Up,Kick,Blair,10
11.7,-37.8201118,144.9828141,0.605500042,0.003890625,4,Ball Up,Kick,Blair,10
11.8,-37.8201114,144.9828151,0.546500027,-0.144582033,4,Ball Up,Kick,Blair,10
11.9,-37.8201095,144.9828111,1.070500016,1.201562524,4,Ball Up,Kick,Blair,10
12,-37.8201095,144.9828137,0.958500087,0.621171892,4,Ball Up,Kick,Blair,10
12.1,-37.8201088,144.9828158,1.059499979,0.718378961,4,Ball Up,Kick,Blair,10
12.2,-37.8201074,144.9828144,1.022500038,0.446285188,4,Ball Up,Kick,Blair,10
12.3,-37.8201067,144.9828151,0.971500099,0.207214847,4,Ball Up,Kick,Blair,10
12.4,-37.8201061,144.9828156,0.949500084,0.100414068,4,Ball Up,Kick,Blair,10
12.5,-37.8201055,144.9828163,0.954500079,0.087812506,4,Ball Up,Kick,Blair,10
12.6,-37.8201043,144.9828171,0.956500053,0.07085938,4,Ball Up,Kick,Blair,10
12.7,-37.8201035,144.9828178,1.017500043,0.205644548,4,Ball Up,Kick,Blair,10
12.8,-37.820102,144.9828189,1.07249999,0.291734397,4,Ball Up,Kick,Blair,10
12.9,-37.8201015,144.9828177,1.020500064,0.088800788,4,Ball Up,Kick,Blair,10
13,-37.820101,144.9828183,0.980500042,-0.033398438,4,Ball Up,Kick,Blair,10
13.1,-37.8201,144.9828194,1.088500023,0.244949237,4,Ball Up,Kick,Blair,10
13.2,-37.8200985,144.9828192,1.23150003,0.541214883,4,Ball Up,Kick,Blair,10
13.3,-37.8200969,144.9828206,0.923500061,-0.364085943,4,Ball Up,Kick,Blair,10
13.4,-37.8200959,144.9828209,0.692500055,-0.850566447,4,Ball Up,Kick,Blair,10
13.5,-37.8200944,144.9828204,0.519500077,-1.070425868,4,Ball Up,Kick,Blair,10
13.6,-37.8200936,144.98282,0.389500022,-1.127820373,4,Ball Up,Kick,Blair,10
13.7,-37.820093,144.9828201,0.292500019,-1.088367224,4,Ball Up,Kick,Blair,10
13.8,-37.8200929,144.9828208,0.219500005,-0.99877739,4,Ball Up,Kick,Blair,10
13.9,-37.820082,144.9828302,0.281500012,-0.594085991,4,Ball Up,Kick,Blair,10
14,-37.8200833,144.982826,0.409500003,-0.125566408,4,Ball Up,Kick,Blair,10
14.1,-37.8200846,144.9828232,0.558500051,0.278324246,4,Ball Up,Kick,Blair,10
14.2,-37.8200865,144.9828216,0.467500001,-0.018753907,4,Ball Up,Kick,Blair,10
14.3,-37.8200877,144.9828198,0.452500015,-0.051566407,4,Ball Up,Kick,Blair,10
14.4,-37.8200887,144.9828173,0.647500038,0.448824227,4,Ball Up,Kick,Blair,10
14.5,-37.8200905,144.9828163,0.645500064,0.33162111,4,Ball Up,Kick,Blair,10
14.6,-37.820092,144.9828147,0.674500048,0.321218759,4,Ball Up,Kick,Blair,10
14.7,-37.8200931,144.9828129,0.711500049,0.333414078,4,Ball Up,Kick,Blair,10
14.8,-37.8200942,144.9828119,0.658500075,0.117562503,4,Ball Up,Kick,Blair,10
14.9,-37.8200962,144.982814,0.692500055,0.173171878,4,Ball Up,Kick,Blair,10
15,-37.8200977,144.982817,0.632500052,-0.020121094,4,Ball Up,Kick,Blair,10
15.1,-37.8201006,144.9828208,0.533500075,-0.262593776,4,Ball Up,Kick,Blair,10
15.2,-37.8201023,144.9828238,0.519500077,-0.231945321,4,Ball Up,Kick,Blair,10
15.3,-37.8201037,144.9828247,0.456500024,-0.331460953,4,Ball Up,Kick,Blair,10
15.4,-37.8201044,144.9828232,0.402500004,-0.383597672,4,Ball Up,Kick,Blair,10
15.5,-37.8201052,144.9828223,0.426500022,-0.227699235,4,Ball Up,Kick,Blair,10
15.6,-37.8201068,144.9828232,0.408500016,-0.215777352,4,Ball Up,Kick,Blair,10
15.7,-37.8201075,144.9828237,0.416500002,-0.141835943,4,Ball Up,Kick,Blair,10
15.8,-37.8201082,144.9828234,0.432500005,-0.066378906,4,Ball Up,Kick,Blair,10
15.9,-37.8201094,144.9828238,0.471500009,0.047714844,4,Ball Up,Kick,Blair,10
16,-37.8201105,144.9828235,0.54550004,0.220789075,4,Ball Up,Kick,Blair,10
